HM	CM	ENET_B	SPCN_B	STATE	ENET_RSQ_HM	ENET_RSQ_CM	ENET_RSQ_PROD
CTCF	RAD21	1	1	4	0.157297336827241	NA	0.157297336827241
H2AZ	TAF1	1	1	4	0.0489110075638156	NA	0.0489110075638156
H2Aub1	RING1B	1	1	4	0.22427676359701	NA	0.22427676359701
H2Aub1	RNAPII_S5P	1	1	4	0.22427676359701	NA	0.22427676359701
H2Aub1	RNAPII_S7P	1	1	4	0.22427676359701	NA	0.22427676359701
H3K27ac	TAF1	1	1	4	0.0707367552288134	NA	0.0707367552288134
H3K27me3	CBX7	1	1	4	0.320296327354762	NA	0.320296327354762
H3K27me3	RYBP	1	1	4	0.320296327354762	NA	0.320296327354762
H3K36me2	CBX7	1	1	4	0.38830464229744	NA	0.38830464229744
H3K36me2	RYBP	1	1	4	0.38830464229744	NA	0.38830464229744
H3K36me3	MBD2T	0	0	4	0.0927012977019953	NA	0.0927012977019953
H3K36me3	TAF1	1	1	4	0.0927012977019953	NA	0.0927012977019953
H3K4me1	MBD2T	0	0	4	0.119153347152555	NA	0.119153347152555
H3K4me1	RNAPII_S2P	1	1	4	0.119153347152555	NA	0.119153347152555
H3K4me2	TAF1	1	1	4	0.050882441655352	NA	0.050882441655352
H3K4me3	TAF1	1	1	4	0.0402857756993029	NA	0.0402857756993029
H3K79me2	MI2B	1	1	4	0.120413639431278	NA	0.120413639431278
H3K79me2	SUZ12	1	1	4	0.120413639431278	NA	0.120413639431278
H3K9ac	HCFC1	1	1	4	0.689678661056998	NA	0.689678661056998
H3K9ac	MAFK	1	1	4	0.689678661056998	NA	0.689678661056998
H3K9ac	ZC3H11A	1	1	4	0.689678661056998	NA	0.689678661056998
H3K9ac	ZNF384	1	1	4	0.689678661056998	NA	0.689678661056998
H3K9me3	SETDB1	1	1	4	0.281545747258829	NA	0.281545747258829
5fC	RNAPII_S2P	0	0	5	0.134213370190024	NA	0.134213370190024
5hmC	LSD1	1	1	5	0.0751597544618433	NA	0.0751597544618433
CTCF	RAD21	1	1	5	0.201134419604553	NA	0.201134419604553
H2AZ	MBD2T	0	0	5	0.0586489238537596	NA	0.0586489238537596
H2AZ	TAF1	1	1	5	0.0586489238537596	NA	0.0586489238537596
H2Aub1	RING1B	1	1	5	0.196017944318833	NA	0.196017944318833
H2Aub1	RNAPII_S5P	1	1	5	0.196017944318833	NA	0.196017944318833
H3K27ac	MBD2T	0	0	5	0.164621485414663	NA	0.164621485414663
H3K27ac	RNAPII_S2P	1	1	5	0.164621485414663	NA	0.164621485414663
H3K27ac	TAF1	1	1	5	0.164621485414663	NA	0.164621485414663
H3K27me3	CBX7	1	1	5	0.337933318941142	NA	0.337933318941142
H3K27me3	RYBP	1	1	5	0.337933318941142	NA	0.337933318941142
H3K36me2	CBX7	1	1	5	0.444278463191931	NA	0.444278463191931
H3K36me2	RYBP	1	1	5	0.444278463191931	NA	0.444278463191931
H3K36me3	MBD2T	0	0	5	0.132855800152653	NA	0.132855800152653
H3K36me3	RNAPII_S2P	1	1	5	0.132855800152653	NA	0.132855800152653
H3K36me3	TAF1	1	1	5	0.132855800152653	NA	0.132855800152653
H3K4me1	MBD2T	0	0	5	0.215142427502798	NA	0.215142427502798
H3K4me1	RNAPII_S2P	1	1	5	0.215142427502798	NA	0.215142427502798
H3K4me1	TET1	1	1	5	0.215142427502798	NA	0.215142427502798
H3K4me2	TAF1	1	1	5	0.0833232292080743	NA	0.0833232292080743
H3K4me3	TAF1	1	1	5	0.0370247854813702	NA	0.0370247854813702
H3K79me2	OCT4	1	1	5	0.213164866270117	NA	0.213164866270117
H3K79me2	SUZ12	1	1	5	0.213164866270117	NA	0.213164866270117
H3K9ac	HCFC1	1	1	5	0.688302089829543	NA	0.688302089829543
H3K9ac	MAFK	1	1	5	0.688302089829543	NA	0.688302089829543
H3K9ac	ZC3H11A	1	1	5	0.688302089829543	NA	0.688302089829543
H3K9ac	ZNF384	1	1	5	0.688302089829543	NA	0.688302089829543
H3K9me3	SETDB1	1	1	5	0.29805120734639	NA	0.29805120734639
5fC	BRG1	0	0	6	0.108634670800213	NA	0.108634670800213
5fC	P300	1	1	6	0.108634670800213	NA	0.108634670800213
5hmC	TCF3	0	0	6	0.331642150047529	NA	0.331642150047529
CTCF	RAD21	1	1	6	0.312820329595138	NA	0.312820329595138
H2AZ	MBD2T	0	0	6	0.125622426687384	NA	0.125622426687384
H2AZ	TAF1	1	1	6	0.125622426687384	NA	0.125622426687384
H2Aub1	RNAPII_S5P	1	1	6	0.610781784727764	NA	0.610781784727764
H2Aub1	RNAPII_S7P	1	1	6	0.610781784727764	NA	0.610781784727764
H3K27ac	BRG1	1	1	6	0.231457870470396	NA	0.231457870470396
H3K27ac	MAX	0	0	6	0.231457870470396	NA	0.231457870470396
H3K27ac	MBD2T	0	0	6	0.231457870470396	NA	0.231457870470396
H3K27me3	CBX7	1	1	6	0.293853715360486	NA	0.293853715360486
H3K27me3	RYBP	1	1	6	0.293853715360486	NA	0.293853715360486
H3K36me2	CBX7	1	1	6	0.332149482603472	NA	0.332149482603472
H3K36me2	RYBP	1	1	6	0.332149482603472	NA	0.332149482603472
H3K36me3	MBD2T	0	0	6	0.214880401203092	NA	0.214880401203092
H3K36me3	RNAPII_S2P	1	1	6	0.214880401203092	NA	0.214880401203092
H3K4me1	BRG1	1	1	6	0.20810745875646	NA	0.20810745875646
H3K4me1	G9A	1	1	6	0.20810745875646	NA	0.20810745875646
H3K4me2	TAF1	1	1	6	0.140142390138877	NA	0.140142390138877
H3K4me3	TAF1	1	1	6	0.0302720762343614	NA	0.0302720762343614
H3K79me2	HDAC1	1	1	6	0.670070303730072	NA	0.670070303730072
H3K79me2	HDAC2	1	1	6	0.670070303730072	NA	0.670070303730072
H3K79me2	TCF3	1	1	6	0.670070303730072	NA	0.670070303730072
H3K9ac	HCFC1	1	1	6	0.770729014884278	NA	0.770729014884278
H3K9ac	RNAPII_S2P	0	0	6	0.770729014884278	NA	0.770729014884278
H3K9ac	ZC3H11A	1	1	6	0.770729014884278	NA	0.770729014884278
H3K9ac	ZNF384	1	1	6	0.770729014884278	NA	0.770729014884278
H3K9me3	NIPBL	1	1	6	0.171398670865608	NA	0.171398670865608
H3K9me3	SETDB1	1	1	6	0.171398670865608	NA	0.171398670865608
H3K9me3	SMC3	1	1	6	0.171398670865608	NA	0.171398670865608
H4K20me3	RNAPII_S5P	0	0	6	0.171205525075573	NA	0.171205525075573
5fC	P300	1	1	7	0.0508407451003177	NA	0.0508407451003177
5fC	TET1	0	0	7	0.0508407451003177	NA	0.0508407451003177
5hmC	ESRRB	1	1	7	0.0213115257490033	NA	0.0213115257490033
5hmC	LSD1	1	1	7	0.0213115257490033	NA	0.0213115257490033
5hmC	MBD2T	1	1	7	0.0213115257490033	NA	0.0213115257490033
5hmC	TAF1	0	0	7	0.0213115257490033	NA	0.0213115257490033
5mC	CBX3	1	1	7	0.038936339117162	NA	0.038936339117162
5mC	G9A	0	0	7	0.038936339117162	NA	0.038936339117162
5mC	MBD2T	1	1	7	0.038936339117162	NA	0.038936339117162
CTCF	RAD21	1	1	7	0.161445974630154	NA	0.161445974630154
H2AZ	MBD2T	0	0	7	0.075293851334245	NA	0.075293851334245
H2AZ	TAF1	1	1	7	0.075293851334245	NA	0.075293851334245
H2Aub1	POLII	1	1	7	0.326586185721552	NA	0.326586185721552
H2Aub1	RNAPII_S5P	1	1	7	0.326586185721552	NA	0.326586185721552
H2Aub1	RNAPII_S7P	1	1	7	0.326586185721552	NA	0.326586185721552
H3K27ac	MBD2T	0	0	7	0.0534489649525806	NA	0.0534489649525806
H3K27ac	TAF1	1	1	7	0.0534489649525806	NA	0.0534489649525806
H3K27me3	CBX7	1	1	7	0.240553108183128	NA	0.240553108183128
H3K27me3	RYBP	1	1	7	0.240553108183128	NA	0.240553108183128
H3K36me2	CBX7	1	1	7	0.359035671012026	NA	0.359035671012026
H3K36me2	RYBP	1	1	7	0.359035671012026	NA	0.359035671012026
H3K36me3	MBD2T	0	0	7	0.0691107744516041	NA	0.0691107744516041
H3K36me3	TAF1	1	1	7	0.0691107744516041	NA	0.0691107744516041
H3K4me1	TAF1	1	1	7	0.0820474966547876	NA	0.0820474966547876
H3K4me2	MBD2T	0	0	7	0.0494082519291485	NA	0.0494082519291485
H3K4me2	TAF1	1	1	7	0.0494082519291485	NA	0.0494082519291485
H3K4me3	TAF1	1	1	7	0.0420309915623786	NA	0.0420309915623786
H3K79me2	HDAC1	1	1	7	0.59705959828474	NA	0.59705959828474
H3K79me2	HDAC2	1	1	7	0.59705959828474	NA	0.59705959828474
H3K79me2	SUZ12	1	1	7	0.59705959828474	NA	0.59705959828474
H3K79me2	TCF3	1	1	7	0.59705959828474	NA	0.59705959828474
H3K9ac	HCFC1	1	1	7	0.743134542290075	NA	0.743134542290075
H3K9ac	MAFK	1	1	7	0.743134542290075	NA	0.743134542290075
H3K9ac	ZC3H11A	1	1	7	0.743134542290075	NA	0.743134542290075
H3K9ac	ZNF384	1	1	7	0.743134542290075	NA	0.743134542290075
H3K9me3	SETDB1	1	1	7	0.257177438969665	NA	0.257177438969665
H4K20me3	CBX3	0	0	7	0.0167567869918816	NA	0.0167567869918816
5hmC	MBD2T	1	1	8	0.0980411220427317	NA	0.0980411220427317
5hmC	TET1	1	1	8	0.0980411220427317	NA	0.0980411220427317
CTCF	RAD21	1	1	8	0.131615981984512	NA	0.131615981984512
H2AZ	MBD2T	0	0	8	0.0766430227207064	NA	0.0766430227207064
H2AZ	TAF1	1	1	8	0.0766430227207064	NA	0.0766430227207064
H2Aub1	RING1B	1	1	8	0.263584006580934	NA	0.263584006580934
H2Aub1	RNAPII_S5P	1	1	8	0.263584006580934	NA	0.263584006580934
H2Aub1	RNAPII_S7P	1	1	8	0.263584006580934	NA	0.263584006580934
H3K27me3	CBX7	1	1	8	0.203251899995249	NA	0.203251899995249
H3K27me3	RYBP	1	1	8	0.203251899995249	NA	0.203251899995249
H3K36me2	CBX7	1	1	8	0.251729736859644	NA	0.251729736859644
H3K36me2	RYBP	1	1	8	0.251729736859644	NA	0.251729736859644
H3K36me3	MBD2T	0	0	8	0.0937034202776943	NA	0.0937034202776943
H3K36me3	RNAPII_S2P	1	1	8	0.0937034202776943	NA	0.0937034202776943
H3K4me2	TAF1	1	1	8	0.0395562418278325	NA	0.0395562418278325
H3K79me2	HDAC1	1	1	8	0.481863289958467	NA	0.481863289958467
H3K79me2	HDAC2	1	1	8	0.481863289958467	NA	0.481863289958467
H3K79me2	NANOG	1	1	8	0.481863289958467	NA	0.481863289958467
H3K79me2	OCT4	1	1	8	0.481863289958467	NA	0.481863289958467
H3K79me2	SOX2	1	1	8	0.481863289958467	NA	0.481863289958467
H3K79me2	SUZ12	1	1	8	0.481863289958467	NA	0.481863289958467
H3K79me2	TCF3	1	1	8	0.481863289958467	NA	0.481863289958467
H3K9ac	HCFC1	1	1	8	0.613753528139648	NA	0.613753528139648
H3K9ac	MAFK	1	1	8	0.613753528139648	NA	0.613753528139648
H3K9ac	ZC3H11A	1	1	8	0.613753528139648	NA	0.613753528139648
H3K9ac	ZNF384	1	1	8	0.613753528139648	NA	0.613753528139648
H3K9me3	MED12	1	1	8	0.290107010466912	NA	0.290107010466912
H3K9me3	SETDB1	1	1	8	0.290107010466912	NA	0.290107010466912
5fC	BRG1	0	0	9	0.0409036121925489	NA	0.0409036121925489
5fC	P300	1	1	9	0.0409036121925489	NA	0.0409036121925489
5hmC	LSD1	1	1	9	0.0421332731802989	NA	0.0421332731802989
5hmC	TAF1	0	0	9	0.0421332731802989	NA	0.0421332731802989
5hmC	TET1	1	1	9	0.0421332731802989	NA	0.0421332731802989
5mC	G9A	0	0	9	0.0144527987506933	NA	0.0144527987506933
CTCF	RAD21	1	1	9	0.147917803058364	NA	0.147917803058364
H2AZ	MBD2T	0	0	9	0.0660547679749914	NA	0.0660547679749914
H2AZ	TAF1	1	1	9	0.0660547679749914	NA	0.0660547679749914
H2Aub1	RING1B	1	1	9	0.302451248233683	NA	0.302451248233683
H2Aub1	RNAPII_S5P	1	1	9	0.302451248233683	NA	0.302451248233683
H2Aub1	RNAPII_S7P	1	1	9	0.302451248233683	NA	0.302451248233683
H3K27ac	TAF1	1	1	9	0.0544065910688738	NA	0.0544065910688738
H3K27me3	CBX7	1	1	9	0.196405346210651	NA	0.196405346210651
H3K27me3	RYBP	1	1	9	0.196405346210651	NA	0.196405346210651
H3K36me2	CBX7	1	1	9	0.320526541102354	NA	0.320526541102354
H3K36me2	RYBP	1	1	9	0.320526541102354	NA	0.320526541102354
H3K36me3	MBD2T	0	0	9	0.0731635425850646	NA	0.0731635425850646
H3K36me3	RNAPII_S2P	1	1	9	0.0731635425850646	NA	0.0731635425850646
H3K36me3	TAF1	1	1	9	0.0731635425850646	NA	0.0731635425850646
H3K4me1	ESRRB	1	1	9	0.101290699831082	NA	0.101290699831082
H3K4me1	MBD2T	0	0	9	0.101290699831082	NA	0.101290699831082
H3K4me1	TET1	1	1	9	0.101290699831082	NA	0.101290699831082
H3K4me2	TAF1	1	1	9	0.0408218287640322	NA	0.0408218287640322
H3K4me3	TAF1	1	1	9	0.031628486453087	NA	0.031628486453087
H3K79me2	HDAC1	1	1	9	0.472794237662451	NA	0.472794237662451
H3K79me2	HDAC2	1	1	9	0.472794237662451	NA	0.472794237662451
H3K79me2	SUZ12	1	1	9	0.472794237662451	NA	0.472794237662451
H3K9ac	HCFC1	1	1	9	0.636279300571785	NA	0.636279300571785
H3K9ac	MAFK	1	1	9	0.636279300571785	NA	0.636279300571785
H3K9ac	ZC3H11A	1	1	9	0.636279300571785	NA	0.636279300571785
H3K9ac	ZNF384	1	1	9	0.636279300571785	NA	0.636279300571785
H3K9me3	SETDB1	1	1	9	0.280133823394205	NA	0.280133823394205
CTCF	RAD21	1	1	10	0.119198065253043	NA	0.119198065253043
H2AZ	MBD2T	0	0	10	0.288823012387036	NA	0.288823012387036
H2AZ	TAF1	1	1	10	0.288823012387036	NA	0.288823012387036
H2Aub1	POLII	1	1	10	0.373188370011871	NA	0.373188370011871
H2Aub1	RING1B	1	1	10	0.373188370011871	NA	0.373188370011871
H2Aub1	RNAPII_S2P	1	1	10	0.373188370011871	NA	0.373188370011871
H2Aub1	RNAPII_S5P	1	1	10	0.373188370011871	NA	0.373188370011871
H2Aub1	RNAPII_S7P	1	1	10	0.373188370011871	NA	0.373188370011871
H3K27ac	TAF1	1	1	10	0.117032045998189	NA	0.117032045998189
H3K27me3	CBX7	1	1	10	0.250165706821467	NA	0.250165706821467
H3K27me3	RYBP	1	1	10	0.250165706821467	NA	0.250165706821467
H3K36me2	CBX7	1	1	10	0.330960632788325	NA	0.330960632788325
H3K36me2	RYBP	1	1	10	0.330960632788325	NA	0.330960632788325
H3K36me3	MBD2T	0	0	10	0.129264550993558	NA	0.129264550993558
H3K36me3	TAF1	1	1	10	0.129264550993558	NA	0.129264550993558
H3K4me1	TAF1	1	1	10	0.272586401082701	NA	0.272586401082701
H3K4me2	KDM2A	1	1	10	0.164018629192391	NA	0.164018629192391
H3K4me2	TET1	1	1	10	0.164018629192391	NA	0.164018629192391
H3K4me3	TAF1	1	1	10	0.0290558445711848	NA	0.0290558445711848
H3K79me2	HDAC1	1	1	10	0.55885763023242	NA	0.55885763023242
H3K79me2	HDAC2	1	1	10	0.55885763023242	NA	0.55885763023242
H3K79me2	SUZ12	1	1	10	0.55885763023242	NA	0.55885763023242
H3K79me2	TCF3	1	1	10	0.55885763023242	NA	0.55885763023242
H3K9ac	HCFC1	1	1	10	0.692191817605047	NA	0.692191817605047
H3K9ac	MAFK	1	1	10	0.692191817605047	NA	0.692191817605047
H3K9ac	ZC3H11A	1	1	10	0.692191817605047	NA	0.692191817605047
H3K9ac	ZNF384	1	1	10	0.692191817605047	NA	0.692191817605047
H3K9me3	SETDB1	1	1	10	0.22221051195545	NA	0.22221051195545
5fC	NIPBL	1	1	11	0.0768471767595156	NA	0.0768471767595156
5hmC	TET1	1	1	11	0.177840509661311	NA	0.177840509661311
CTCF	RAD21	1	1	11	0.150976244836009	NA	0.150976244836009
H2AZ	MBD2T	0	0	11	0.162283249617265	NA	0.162283249617265
H2AZ	TAF1	1	1	11	0.162283249617265	NA	0.162283249617265
H2Aub1	RING1B	1	1	11	0.256568892108456	NA	0.256568892108456
H2Aub1	RNAPII_S5P	1	1	11	0.256568892108456	NA	0.256568892108456
H2Aub1	RNAPII_S7P	1	1	11	0.256568892108456	NA	0.256568892108456
H3K27ac	TAF1	1	1	11	0.0827522623533739	NA	0.0827522623533739
H3K27me3	CBX7	1	1	11	0.212746083448439	NA	0.212746083448439
H3K27me3	RYBP	1	1	11	0.212746083448439	NA	0.212746083448439
H3K36me2	CBX7	1	1	11	0.303824059047204	NA	0.303824059047204
H3K36me2	RYBP	1	1	11	0.303824059047204	NA	0.303824059047204
H3K36me3	MBD2T	0	0	11	0.103923669162096	NA	0.103923669162096
H3K36me3	RNAPII_S2P	1	1	11	0.103923669162096	NA	0.103923669162096
H3K36me3	TAF1	1	1	11	0.103923669162096	NA	0.103923669162096
H3K4me1	MBD2T	0	0	11	0.16353590397369	NA	0.16353590397369
H3K4me2	TET1	1	1	11	0.0921211117745032	NA	0.0921211117745032
H3K4me3	TAF1	1	1	11	0.0236142148032477	NA	0.0236142148032477
H3K79me2	HDAC1	1	1	11	0.383429985630499	NA	0.383429985630499
H3K79me2	HDAC2	1	1	11	0.383429985630499	NA	0.383429985630499
H3K79me2	SUZ12	1	1	11	0.383429985630499	NA	0.383429985630499
H3K79me2	TCF3	1	1	11	0.383429985630499	NA	0.383429985630499
H3K9ac	HCFC1	1	1	11	0.509350032875748	NA	0.509350032875748
H3K9ac	ZC3H11A	1	1	11	0.509350032875748	NA	0.509350032875748
H3K9ac	ZNF384	1	1	11	0.509350032875748	NA	0.509350032875748
H3K9me3	SETDB1	1	1	11	0.256712145520077	NA	0.256712145520077
5fC	NIPBL	1	1	12	0.116242580060797	NA	0.116242580060797
5fC	OGT	1	1	12	0.116242580060797	NA	0.116242580060797
5fC	RYBP	1	1	12	0.116242580060797	NA	0.116242580060797
5fC	TET1	1	1	12	0.116242580060797	NA	0.116242580060797
5hmC	OGT	1	1	12	0.16837801744809	NA	0.16837801744809
5hmC	TET1	1	1	12	0.16837801744809	NA	0.16837801744809
CTCF	RAD21	1	1	12	0.450793003622237	NA	0.450793003622237
CTCF	SMC1	1	1	12	0.450793003622237	NA	0.450793003622237
CTCF	SMC3	1	1	12	0.450793003622237	NA	0.450793003622237
H2AZ	MBD2T	0	0	12	0.204136226746752	NA	0.204136226746752
H2AZ	TAF1	1	1	12	0.204136226746752	NA	0.204136226746752
H2Aub1	LSD1	0	0	12	0.228244370330297	NA	0.228244370330297
H2Aub1	RING1B	1	1	12	0.228244370330297	NA	0.228244370330297
H2Aub1	RNAPII_S5P	1	1	12	0.228244370330297	NA	0.228244370330297
H2Aub1	RNAPII_S7P	1	1	12	0.228244370330297	NA	0.228244370330297
H3K27ac	E2F1	1	1	12	0.247899493583184	NA	0.247899493583184
H3K27ac	POLII	1	1	12	0.247899493583184	NA	0.247899493583184
H3K27me3	CBX7	1	1	12	0.291861373889871	NA	0.291861373889871
H3K27me3	EZH2	1	1	12	0.291861373889871	NA	0.291861373889871
H3K27me3	RYBP	1	1	12	0.291861373889871	NA	0.291861373889871
H3K36me2	CBX7	1	1	12	0.266293484194559	NA	0.266293484194559
H3K36me2	RYBP	1	1	12	0.266293484194559	NA	0.266293484194559
H3K36me3	MBD2T	0	0	12	0.113368614171316	NA	0.113368614171316
H3K36me3	RNAPII_S2P	1	1	12	0.113368614171316	NA	0.113368614171316
H3K36me3	TAF1	1	1	12	0.113368614171316	NA	0.113368614171316
H3K4me1	MBD2T	0	0	12	0.264276229601683	NA	0.264276229601683
H3K4me1	TAF1	1	1	12	0.264276229601683	NA	0.264276229601683
H3K4me2	KDM2B	1	1	12	0.170266739860934	NA	0.170266739860934
H3K4me3	KDM2A	1	1	12	0.0707903597141986	NA	0.0707903597141986
H3K79me2	HDAC1	1	1	12	0.317710261408783	NA	0.317710261408783
H3K79me2	HDAC2	1	1	12	0.317710261408783	NA	0.317710261408783
H3K79me2	SUZ12	1	1	12	0.317710261408783	NA	0.317710261408783
H3K79me2	TCF3	1	1	12	0.317710261408783	NA	0.317710261408783
H3K9ac	POLII	1	1	12	0.284836919204932	NA	0.284836919204932
H3K9ac	ZC3H11A	1	1	12	0.284836919204932	NA	0.284836919204932
H3K9me3	SETDB1	1	1	12	0.223283235946778	NA	0.223283235946778
5fC	BRG1	0	0	13	0.0707685372742951	NA	0.0707685372742951
5fC	OGT	1	1	13	0.0707685372742951	NA	0.0707685372742951
5fC	RYBP	1	1	13	0.0707685372742951	NA	0.0707685372742951
5hmC	TET1	1	1	13	0.0714443421328432	NA	0.0714443421328432
5mC	CBX3	1	1	13	0.0275347601159067	NA	0.0275347601159067
CTCF	RAD21	1	1	13	0.137631698290936	NA	0.137631698290936
H2AZ	MBD2T	0	0	13	0.125084259175313	NA	0.125084259175313
H2AZ	TAF1	1	1	13	0.125084259175313	NA	0.125084259175313
H2Aub1	RING1B	1	1	13	0.239743394046987	NA	0.239743394046987
H2Aub1	RNAPII_S5P	1	1	13	0.239743394046987	NA	0.239743394046987
H2Aub1	RNAPII_S7P	1	1	13	0.239743394046987	NA	0.239743394046987
H3K27ac	E2F1	1	1	13	0.201587824946921	NA	0.201587824946921
H3K27ac	MBD2T	0	0	13	0.201587824946921	NA	0.201587824946921
H3K27me3	CBX7	1	1	13	0.24767188244187	NA	0.24767188244187
H3K27me3	RYBP	1	1	13	0.24767188244187	NA	0.24767188244187
H3K36me2	CBX7	1	1	13	0.300891453196376	NA	0.300891453196376
H3K36me2	RYBP	1	1	13	0.300891453196376	NA	0.300891453196376
H3K36me3	MBD2T	0	0	13	0.13653819495914	NA	0.13653819495914
H3K36me3	RNAPII_S2P	1	1	13	0.13653819495914	NA	0.13653819495914
H3K36me3	TAF1	1	1	13	0.13653819495914	NA	0.13653819495914
H3K4me1	MBD2T	0	0	13	0.230542119619891	NA	0.230542119619891
H3K4me2	TET1	1	1	13	0.136041207297949	NA	0.136041207297949
H3K4me3	TAF1	1	1	13	0.0306512418948319	NA	0.0306512418948319
H3K79me2	HDAC1	1	1	13	0.297045371429808	NA	0.297045371429808
H3K79me2	HDAC2	1	1	13	0.297045371429808	NA	0.297045371429808
H3K79me2	SUZ12	1	1	13	0.297045371429808	NA	0.297045371429808
H3K9ac	HCFC1	1	1	13	0.4796306265169	NA	0.4796306265169
H3K9ac	MAFK	1	1	13	0.4796306265169	NA	0.4796306265169
H3K9ac	ZC3H11A	1	1	13	0.4796306265169	NA	0.4796306265169
H3K9ac	ZNF384	1	1	13	0.4796306265169	NA	0.4796306265169
H3K9me3	LSD1	0	0	13	0.254090545215537	NA	0.254090545215537
H3K9me3	SETDB1	1	1	13	0.254090545215537	NA	0.254090545215537
5hmC	BRG1	0	0	14	0.114298554972381	NA	0.114298554972381
5hmC	OCT4	0	0	14	0.114298554972381	NA	0.114298554972381
5hmC	RYBP	1	1	14	0.114298554972381	NA	0.114298554972381
5hmC	TET1	1	1	14	0.114298554972381	NA	0.114298554972381
CTCF	RAD21	1	1	14	0.297168747849766	NA	0.297168747849766
CTCF	SMC3	1	1	14	0.297168747849766	NA	0.297168747849766
H2AZ	MBD2T	0	0	14	0.181533878000586	NA	0.181533878000586
H2AZ	RNAPII_S2P	0	0	14	0.181533878000586	NA	0.181533878000586
H2AZ	TAF1	1	1	14	0.181533878000586	NA	0.181533878000586
H2Aub1	POLII	0	0	14	0.0913902711896548	NA	0.0913902711896548
H2Aub1	RING1B	1	1	14	0.0913902711896548	NA	0.0913902711896548
H2Aub1	RNAPII_S5P	1	1	14	0.0913902711896548	NA	0.0913902711896548
H3K27ac	E2F1	1	1	14	0.341878890113483	NA	0.341878890113483
H3K27ac	MBD2T	0	0	14	0.341878890113483	NA	0.341878890113483
H3K27me3	CBX7	1	1	14	0.302321139718385	NA	0.302321139718385
H3K27me3	RYBP	1	1	14	0.302321139718385	NA	0.302321139718385
H3K36me2	CBX7	1	1	14	0.321699225879614	NA	0.321699225879614
H3K36me2	RYBP	1	1	14	0.321699225879614	NA	0.321699225879614
H3K36me3	MBD2T	0	0	14	0.187377458792862	NA	0.187377458792862
H3K36me3	RNAPII_S2P	1	1	14	0.187377458792862	NA	0.187377458792862
H3K36me3	TAF1	1	1	14	0.187377458792862	NA	0.187377458792862
H3K4me1	MBD2T	0	0	14	0.28433356868318	NA	0.28433356868318
H3K4me1	TAF1	1	1	14	0.28433356868318	NA	0.28433356868318
H3K4me2	KDM2B	1	1	14	0.27075818190127	NA	0.27075818190127
H3K4me2	MBD2T	0	0	14	0.27075818190127	NA	0.27075818190127
H3K4me2	TET1	1	1	14	0.27075818190127	NA	0.27075818190127
H3K4me3	POLII	1	1	14	0.175503570868365	NA	0.175503570868365
H3K79me2	HDAC1	1	1	14	0.169209001048853	NA	0.169209001048853
H3K79me2	HDAC2	1	1	14	0.169209001048853	NA	0.169209001048853
H3K79me2	SUZ12	1	1	14	0.169209001048853	NA	0.169209001048853
H3K9ac	POLII	1	1	14	0.4434985342386	NA	0.4434985342386
H3K9ac	ZC3H11A	1	1	14	0.4434985342386	NA	0.4434985342386
H3K9me3	SETDB1	1	1	14	0.177856331484678	NA	0.177856331484678
H4K20me3	TET1	0	0	14	0.0653368087225656	NA	0.0653368087225656
5fC	OGT	1	1	15	0.151539510774208	NA	0.151539510774208
5hmC	RNAPII_S2P	0	0	15	0.180708584384366	NA	0.180708584384366
CTCF	RAD21	1	1	15	0.217753467843866	NA	0.217753467843866
H2AZ	MBD2T	0	0	15	0.110803174436031	NA	0.110803174436031
H2AZ	RNAPII_S2P	0	0	15	0.110803174436031	NA	0.110803174436031
H2AZ	TAF1	1	1	15	0.110803174436031	NA	0.110803174436031
H2Aub1	E2F1	0	0	15	0.154276147212472	NA	0.154276147212472
H2Aub1	RING1B	1	1	15	0.154276147212472	NA	0.154276147212472
H2Aub1	RNAPII_S5P	1	1	15	0.154276147212472	NA	0.154276147212472
H3K27ac	E2F1	1	1	15	0.393034022259086	NA	0.393034022259086
H3K27ac	MBD2T	0	0	15	0.393034022259086	NA	0.393034022259086
H3K27me3	CBX7	1	1	15	0.322991673036159	NA	0.322991673036159
H3K27me3	RYBP	1	1	15	0.322991673036159	NA	0.322991673036159
H3K36me2	CBX7	1	1	15	0.394290428824595	NA	0.394290428824595
H3K36me2	RYBP	1	1	15	0.394290428824595	NA	0.394290428824595
H3K36me3	CBX3	1	1	15	0.288815353937164	NA	0.288815353937164
H3K36me3	RNAPII_S2P	1	1	15	0.288815353937164	NA	0.288815353937164
H3K4me1	MBD2T	0	0	15	0.261268663767439	NA	0.261268663767439
H3K4me1	TAF1	1	1	15	0.261268663767439	NA	0.261268663767439
H3K4me2	KDM2B	1	1	15	0.19647543815135	NA	0.19647543815135
H3K4me2	MBD2T	0	0	15	0.19647543815135	NA	0.19647543815135
H3K4me3	E2F1	1	1	15	0.390382252136413	NA	0.390382252136413
H3K4me3	KDM2B	1	1	15	0.390382252136413	NA	0.390382252136413
H3K79me2	RING1B	0	0	15	0.0559189570899836	NA	0.0559189570899836
H3K79me2	RNAPII_S2P	1	1	15	0.0559189570899836	NA	0.0559189570899836
H3K9ac	E2F1	1	1	15	0.530605689271279	NA	0.530605689271279
H3K9ac	POLII	1	1	15	0.530605689271279	NA	0.530605689271279
H3K9me3	SETDB1	1	1	15	0.261396496558566	NA	0.261396496558566
5fC	KDM2A	1	1	16	0.275797919217887	NA	0.275797919217887
5fC	RYBP	1	1	16	0.275797919217887	NA	0.275797919217887
